1.3448,-0.28526,-0.87801,-0.72982,-0.43345,-1.1744,0.45568,-0.43345,-0.43345,-0.43345,-2.3599,-1.4708,0.60386,-0.58163,-1.6189,-1.1744,-0.87801,-0.87801,-1.3226,-0.72982,-1.0262,-1.0262,-1.1744,-1.4708,-2.2117,-1.4708,-1.4708,-1.3226,-0.28526,-0.58163,0.30749,-0.87801,0.60386,0.011114,-1.0262,-0.13707,0.30749,-0.13707,0.60386,0.60386,0.45568,0.1593,-0.43345,0.75205,0.011114,0.45568,0.75205,-0.43345,0.75205,0.90024,1.9375,1.1966,2.2339,1.3448,0.90024,1.1966,0.45568,0.60386,0.011114,-0.58163,0.30749,0.60386,0.90024,2.5303,1.3448,1.1966,0.75205,-0.72982,1.3448,-0.28526,1.0484,0.45568,-0.28526,0.60386,0.45568,-0.58163,1.1966,0.60386,0.60386,0.45568
-2.1276,-1.2625,-1.0462,-0.39741,-0.82997,-1.0462,-0.61369,-0.82997,-0.82997,0.035145,-1.2625,-1.6951,-1.0462,-0.82997,-1.2625,0.4677,-0.82997,0.25142,-1.6951,-1.0462,-1.0462,-1.0462,0.035145,-0.61369,-0.39741,-1.6951,-0.18113,-1.0462,-0.61369,0.4677,-1.2625,0.25142,-0.61369,0.035145,-1.4788,-0.39741,1.1165,0.4677,1.1165,-0.39741,-0.18113,0.90026,1.7654,0.4677,-0.39741,1.5491,1.3328,1.1165,1.1165,0.68398,2.1979,1.7654,1.3328,1.9817,0.68398,0.4677,0.4677,0.4677,-0.39741,-0.82997,0.4677,0.68398,0.25142,0.25142,1.9817,0.035145,-0.39741,0.4677,-0.61369,0.4677,-0.39741,1.7654,1.7654,0.25142,0.4677,0.4677,-0.39741,0.25142,0.035145,0.90026
0.5369,-0.12645,0.20522,0.37106,0.20522,-0.29229,-0.45813,0.039387,-0.45813,0.039387,-1.1215,-0.29229,-1.2873,-1.2873,-0.62397,-0.7898,-1.1215,-0.12645,-0.62397,-0.95564,-0.7898,-0.95564,-0.95564,-0.12645,-0.62397,-0.45813,-0.7898,-0.62397,-1.1215,-0.29229,-0.95564,-1.1215,-0.7898,-1.4532,-1.1215,-0.7898,-0.7898,-0.29229,-0.95564,-1.1215,-0.12645,0.039387,2.1953,1.2003,1.8636,-0.29229,-0.12645,0.37106,0.039387,-0.45813,0.37106,-0.7898,0.039387,-0.45813,-0.7898,-0.95564,-0.62397,0.20522,-0.7898,-0.62397,0.5369,0.70274,1.0344,0.5369,-0.12645,1.8636,2.527,0.86858,1.6978,0.70274,0.70274,1.0344,2.3611,1.3661,2.527,0.37106,1.8636,2.0294,0.37106,1.0344
2.5856,0.6659,1.1458,1.1458,1.6257,1.1458,1.1458,1.6257,0.6659,0.18597,0.18597,0.18597,3.0655,0.6659,-0.29395,1.1458,1.6257,-1.2538,-1.2538,0.18597,0.6659,-0.77388,-0.29395,-1.7337,-1.2538,0.18597,-0.77388,-0.29395,-0.77388,-1.7337,-1.7337,-0.29395,1.1458,-1.2538,0.18597,-0.29395,0.6659,0.18597,-1.2538,-1.2538,0.18597,0.18597,2.1057,-0.29395,-0.77388,0.18597,1.1458,-0.29395,0.18597,-0.77388,0.18597,-0.29395,1.6257,-0.77388,1.1458,0.18597,0.6659,-0.29395,-1.2538,-0.77388,-0.29395,-0.29395,-0.77388,0.6659,-1.2538,-0.77388,0.18597,-0.77388,-0.29395,-0.77388,-0.29395,-0.77388,-1.2538,-0.29395,-0.77388,-0.29395,-0.77388,-0.29395,0.6659,0.6659
-0.74786,-1.0295,-0.1845,-0.86053,-1.0859,-0.40984,-1.0859,-0.46618,-0.63519,-1.4239,-1.0859,-0.29717,-1.0859,-1.2549,-1.1985,-0.57885,-0.9732,-0.57885,-1.5366,-0.9732,-1.0295,-0.071828,-0.071828,-0.86053,-1.4239,-1.4239,-0.86053,-0.69152,-0.46618,-0.86053,-1.1985,-1.0295,-0.52251,0.20985,-0.69152,-1.0295,-0.015492,-0.12816,-0.9732,0.32252,0.040843,0.94222,1.7873,2.4069,3.1393,2.1253,1.6182,0.37886,0.71687,1.3929,1.2239,0.77321,0.94222,0.82954,0.99855,1.4492,0.71687,0.82954,0.66054,0.82954,-0.86053,-0.24084,0.20985,0.88588,1.7309,0.6042,0.32252,0.94222,0.20985,0.49153,-0.24084,-0.29717,0.040843,-0.015492,-0.35351,0.66054,0.20985,0.6042,0.37886,1.2239
2.4352,1.3648,-0.77604,1.3648,0.29436,-0.77604,1.3648,2.4352,0.29436,-0.24084,0.29436,-0.77604,0.82956,0.29436,-0.77604,-0.77604,-0.77604,-1.3112,-0.24084,-0.77604,0.29436,0.82956,-0.77604,-0.77604,-0.77604,2.4352,-1.3112,0.29436,-1.3112,-0.77604,-0.24084,-1.3112,0.29436,-1.3112,-1.3112,-0.24084,-0.77604,0.29436,-0.24084,-0.24084,0.29436,-1.3112,-1.3112,1.3648,0.82956,0.29436,-0.77604,-0.24084,-1.3112,0.82956,-1.3112,-0.77604,-0.24084,1.3648,-0.24084,-0.24084,0.29436,0.82956,-0.24084,1.3648,-0.24084,-0.24084,-1.3112,0.29436,0.82956,-0.24084,0.82956,-1.3112,0.82956,0.29436,-0.77604,1.3648,0.82956,-0.77604,-0.77604,-0.77604,2.4352,0.82956,1.3648,0.29436
1.4785,1.3554,2.217,0.98618,-0.3677,0.12462,0.61694,0.61694,0.61694,0.37078,0.74002,-0.24462,-0.49078,-0.61386,-1.1062,-0.24462,0.37078,1.1093,-0.73694,0.61694,-0.73694,0.8631,1.9708,-0.24462,-1.7216,-1.2293,-0.86002,-0.9831,0.74002,0.12462,-0.86002,-0.86002,-0.49078,1.4785,-0.61386,0.2477,1.2323,-0.73694,-1.3523,-1.8447,-0.12154,-0.73694,0.2477,1.7247,0.61694,-0.3677,-0.86002,-1.8447,-0.73694,0.49386,-0.3677,1.1093,0.61694,-0.61386,0.61694,-0.24462,-0.3677,-1.5985,-1.7216,-1.1062,-0.9831,-1.2293,-1.1062,0.49386,0.0015385,-1.4754,-0.24462,1.8477,0.61694,-0.12154,-0.3677,-0.24462,1.1093,-0.61386,1.8477,0.61694,1.8477,0.0015385,1.2323,0.49386
-0.88895,-1.7891,-0.88895,-0.88895,-0.88895,-0.43885,-1.339,0.91145,-0.43885,2.7119,0.011253,-0.43885,-0.43885,0.011253,-0.43885,-0.43885,-1.7891,-0.43885,1.3616,-0.88895,0.011253,-0.43885,0.011253,-0.88895,-0.43885,-0.88895,-0.88895,0.46135,-0.43885,-1.339,1.3616,-0.43885,-1.339,-0.43885,-0.43885,0.46135,-0.43885,0.011253,0.011253,-0.43885,-0.43885,-0.88895,-0.43885,-1.339,-1.339,0.011253,0.011253,1.8117,-1.7891,1.8117,-0.43885,0.46135,0.011253,1.8117,1.3616,0.011253,0.46135,0.91145,0.91145,-0.43885,0.011253,-0.43885,-0.43885,0.91145,-0.88895,0.46135,1.3616,1.8117,0.91145,-0.88895,1.3616,-0.43885,2.7119,0.011253,0.91145,0.011253,0.91145,0.91145,1.3616,0.91145
-0.30726,0.35708,1.0214,1.0214,1.4643,-0.97159,-1.193,-0.5287,-0.30726,0.35708,0.35708,-1.4145,-0.97159,-0.5287,0.13564,-0.75015,-0.75015,-0.5287,1.0214,-0.97159,0.79997,0.13564,-0.08581,-0.75015,-0.75015,-1.193,-1.193,-0.08581,-1.6359,-0.30726,-0.75015,-1.193,-0.97159,-1.193,-0.5287,-0.30726,-0.30726,1.0214,0.57853,-0.97159,-0.30726,0.57853,1.0214,1.2429,1.4643,-0.5287,-0.5287,-0.75015,-1.193,-0.75015,-0.97159,-0.97159,-0.30726,-1.193,-0.5287,-0.08581,0.35708,-0.5287,0.13564,-0.08581,-0.08581,-0.08581,-0.08581,0.13564,0.79997,1.0214,0.13564,2.1286,-0.08581,0.13564,0.57853,-0.5287,0.35708,1.9072,1.6858,3.2359,0.57853,1.0214,3.4573,0.79997
-1.4564,-1.5872,-1.4564,-0.54104,-0.60642,-0.54104,-1.1949,-1.6199,-1.6525,-0.80257,-0.99872,-0.99872,-0.27951,-0.83526,-0.50835,-0.01798,-0.41028,-1.0641,0.11279,0.4397,0.17817,-0.54104,-0.37759,-0.50835,-0.11605,0.99545,0.21086,-0.01798,-0.21413,0.50508,0.34162,0.047402,0.50508,0.11279,-0.050672,-0.11605,0.37432,0.24355,0.89738,1.4204,4.5261,2.9569,1.3877,2.1397,0.93007,1.3224,0.57046,0.047402,-0.01798,0.60316,0.40701,-0.083363,0.50508,-0.3122,-0.3122,0.89738,1.3224,1.6493,0.60316,0.53777,-0.27951,1.2897,0.11279,-0.90065,-0.57373,-0.47566,-0.73719,-0.76988,-0.083363,-1.1622,-0.34489,-0.18144,-0.86796,-0.083363,-0.50835,-0.90065,-0.27951,-0.63912,-0.34489,0.17817
-0.9149,-1.3308,-0.083173,-0.083173,-0.49904,-0.9149,-0.49904,-0.9149,-0.9149,-0.083173,1.1644,-0.083173,-1.3308,0.74855,-0.083173,-0.083173,-0.083173,-0.49904,-0.9149,-0.49904,-0.9149,-0.9149,-0.49904,-0.49904,0.33269,0.33269,-1.3308,-0.49904,-0.9149,1.1644,0.74855,0.74855,-0.9149,-0.083173,-0.49904,0.33269,0.74855,-0.49904,0.74855,1.5803,1.9961,4.4913,-0.9149,0.33269,-0.49904,-0.49904,-0.083173,0.33269,-0.083173,2.412,1.5803,0.33269,-0.9149,1.1644,-0.083173,-0.49904,2.412,0.74855,-0.083173,-0.49904,0.33269,0.33269,0.33269,0.74855,0.33269,1.9961,-0.083173,-0.083173,-0.083173,0.33269,-0.9149,-0.9149,-0.9149,-0.9149,-1.3308,-0.9149,-0.49904,-0.9149,0.33269,-0.083173
-1.0552,-0.51406,-0.51406,-1.0552,-1.0552,-1.0552,-1.0552,-1.0552,-0.51406,-1.0552,-0.51406,-1.0552,0.027056,-0.51406,-0.51406,0.56817,-1.0552,0.027056,-0.51406,-0.51406,0.56817,-0.51406,0.56817,1.6504,-1.0552,0.027056,-0.51406,0.027056,0.027056,0.027056,-1.0552,0.56817,0.027056,0.56817,-0.51406,-0.51406,0.027056,1.1093,1.1093,1.6504,1.1093,4.8971,2.1915,1.1093,0.027056,-1.0552,-1.0552,-0.51406,0.56817,0.027056,-0.51406,1.1093,-1.0552,0.027056,-0.51406,0.027056,-0.51406,0.56817,-1.0552,0.56817,0.027056,0.56817,0.56817,-1.0552,1.6504,0.027056,1.6504,-0.51406,0.56817,-0.51406,-0.51406,0.027056,0.027056,0.027056,-0.51406,0.56817,1.6504,-1.0552,-1.0552,1.1093
-0.44497,-0.3594,-0.44497,0.75303,-0.44497,-0.3594,-0.70168,-1.3863,-0.9584,-0.61611,-1.3007,-0.87282,-0.9584,-0.61611,-0.78725,-0.87282,-0.78725,-0.61611,-0.78725,-0.61611,-0.53054,-0.53054,-0.78725,-0.70168,-0.87282,-0.78725,-0.44497,-0.61611,-0.18826,-0.27383,-0.61611,-1.044,-0.9584,-0.78725,-0.9584,-0.53054,-0.44497,-1.1295,-0.87282,-0.44497,0.15403,1.0953,1.1809,0.41074,0.92417,1.4376,2.1222,1.7799,2.7212,2.8067,1.6087,1.0953,2.6356,1.2665,1.1809,0.15403,1.4376,1.352,0.8386,0.49631,1.0953,1.2665,-0.3594,-0.017114,0.8386,0.58188,1.5232,-0.18826,-0.3594,-0.27383,0.068457,-0.27383,0.068457,-0.61611,-0.44497,-0.27383,-0.78725,-0.78725,-0.61611,-0.44497
-1.0116,-1.0116,-1.0116,0.62885,-1.0116,-0.4648,-0.4648,0.082024,0.082024,-0.4648,0.62885,0.62885,-0.4648,-1.0116,0.62885,-1.0116,0.082024,2.2693,-0.4648,-0.4648,-0.4648,-1.0116,0.082024,-0.4648,0.082024,0.082024,-0.4648,1.7225,-1.0116,1.1757,0.082024,-1.0116,0.082024,-0.4648,-1.0116,-1.0116,-1.0116,0.62885,-0.4648,0.082024,-1.0116,0.082024,1.1757,1.1757,0.62885,1.7225,4.4566,0.082024,1.1757,0.62885,0.082024,0.62885,2.8161,1.7225,-1.0116,-0.4648,0.62885,0.62885,0.62885,0.082024,-1.0116,-0.4648,-0.4648,-1.0116,-1.0116,-0.4648,0.082024,-0.4648,-1.0116,-0.4648,-1.0116,0.082024,1.1757,-0.4648,-0.4648,1.1757,-0.4648,-0.4648,-0.4648,-0.4648
0.78307,0.29744,-0.18818,0.78307,0.29744,2.2399,-0.6738,0.29744,0.29744,-1.1594,-0.18818,-1.1594,0.29744,0.78307,0.29744,-0.18818,1.2687,0.29744,-1.1594,-0.18818,-1.1594,2.2399,0.29744,1.2687,-0.6738,0.29744,1.7543,-1.1594,0.29744,1.7543,0.78307,0.78307,0.78307,0.29744,1.2687,0.29744,-0.18818,-0.18818,-0.6738,-1.1594,0.29744,-1.1594,0.29744,1.2687,-1.1594,-1.1594,1.2687,0.29744,-1.1594,-0.6738,2.2399,-1.645,-0.18818,0.29744,-0.18818,0.29744,-0.6738,-2.1307,0.78307,-0.6738,-1.1594,-1.1594,0.29744,-0.18818,-0.6738,-1.1594,0.78307,-1.645,0.29744,-0.6738,-0.18818,-0.6738,-0.18818,-2.1307,-1.1594,1.7543,0.78307,-0.6738,0.78307,0.78307
1.4765,0.16406,-0.27343,0.60155,-0.71092,1.039,0.16406,-1.1484,0.60155,1.039,-0.71092,0.16406,-0.27343,0.16406,-0.71092,-0.27343,-1.1484,0.16406,-0.27343,0.16406,0.16406,1.4765,-1.1484,1.914,-1.5859,0.60155,0.60155,-0.71092,-0.27343,0.60155,-0.71092,1.039,-0.27343,0.60155,-1.1484,0.16406,-1.1484,-0.71092,1.039,-0.27343,-0.27343,2.789,1.039,1.039,-1.1484,0.16406,2.789,3.2265,-0.27343,1.039,-1.5859,1.039,0.16406,0.16406,1.4765,-1.1484,-0.71092,-0.71092,-1.5859,-0.71092,-0.27343,-0.71092,-0.27343,-1.1484,-1.1484,-0.27343,0.16406,-0.71092,-0.71092,-0.27343,0.16406,1.4765,-1.1484,-0.27343,-0.27343,-0.27343,-0.27343,-0.27343,-1.1484,0.16406
-0.16781,-1.2105,-0.8195,-0.68916,-0.42848,-1.0802,-0.55882,-0.8195,-1.0802,-1.2105,0.092865,-1.4712,0.2232,-0.94983,-1.0802,-1.0802,0.092865,-0.8195,-1.2105,-0.68916,-1.0802,-0.16781,-1.4712,-0.68916,-1.0802,-0.8195,-0.037472,-1.3408,-0.29815,0.2232,-0.16781,-0.42848,0.092865,-0.16781,-1.0802,0.092865,-0.68916,-0.42848,-0.8195,-0.037472,-0.55882,-1.4712,-1.4712,-0.42848,-0.94983,-0.29815,-0.55882,-0.68916,-0.42848,0.35354,-0.29815,0.092865,1.1356,1.0052,0.48388,1.1356,0.74455,1.5266,0.35354,0.48388,1.9176,1.5266,1.5266,1.3962,1.9176,0.48388,0.61421,-0.037472,1.5266,1.7873,1.7873,1.2659,0.87489,0.74455,1.3962,1.7873,0.87489,0.2232,2.1783,1.3962
0.86833,0.86833,-0.66402,-0.15323,0.35755,2.4007,0.35755,-0.15323,0.86833,0.35755,0.35755,0.86833,-0.66402,-0.15323,-0.15323,-0.66402,0.86833,1.8899,-0.66402,-0.66402,0.35755,0.35755,1.3791,-1.1748,-0.66402,-0.66402,-1.1748,-1.1748,-0.66402,-1.1748,-0.66402,-0.15323,-0.66402,-0.15323,-1.1748,-0.15323,-1.1748,-1.1748,-1.1748,-0.66402,2.9115,0.86833,1.8899,1.3791,0.35755,1.3791,-0.66402,-0.15323,-1.1748,-0.15323,-1.1748,-1.1748,-1.1748,-0.15323,-1.1748,-1.1748,-1.1748,0.86833,-0.15323,-1.1748,1.8899,-1.1748,0.35755,0.35755,0.35755,1.8899,1.3791,0.86833,-0.66402,0.86833,-0.15323,-0.15323,-0.66402,-0.66402,0.86833,0.86833,-0.66402,-0.66402,1.3791,0.35755
0.32072,0.022376,-0.27597,-1.7677,0.022376,-1.4693,-0.27597,0.32072,1.8124,0.32072,-0.57431,-1.4693,0.32072,-1.171,0.32072,0.61906,-0.87266,0.61906,0.91741,0.022376,0.32072,-0.57431,0.022376,-0.57431,-0.57431,-0.57431,-0.87266,-0.87266,0.91741,1.8124,-1.4693,-1.4693,0.32072,0.61906,-2.066,-1.171,-0.87266,0.61906,0.61906,0.91741,0.61906,1.2158,0.022376,0.32072,0.61906,0.32072,0.32072,1.5141,-0.27597,0.61906,-0.27597,-1.4693,-0.57431,0.91741,0.32072,-1.171,0.61906,0.32072,1.2158,3.0058,-1.7677,-0.27597,-0.27597,-0.27597,-0.27597,-0.57431,-0.27597,0.61906,-0.87266,-0.57431,-0.87266,0.32072,0.91741,2.1108,-1.171,-1.7677,1.8124,-0.27597,1.5141,0.91741
-1.8749,-0.60913,-1.2889,-1.5233,-1.9452,-0.74977,-1.7811,-2.0155,-1.0076,-1.0076,-0.18722,-0.72633,-1.4764,-0.63257,-0.96073,-1.1248,-0.67945,-0.3513,-0.023146,-0.67945,-0.84353,-0.93729,-0.1169,0.094051,1.8051,0.094051,-1.031,0.070611,-0.16378,0.5394,-0.18722,-0.49194,-1.2654,0.23469,0.28157,-0.4685,-0.21066,0.5394,0.32845,1.852,1.7817,1.7817,1.5707,2.1333,0.91443,0.32845,1.6411,1.1957,0.96131,1.2426,0.16437,1.6176,1.5707,1.477,0.6566,0.16437,0.82067,0.84411,0.60972,0.44564,1.0551,1.2191,0.11749,0.35188,-0.14034,0.25813,-0.32786,-0.65601,-0.79665,-0.18722,0.18781,0.89099,-0.98416,-0.046586,-0.16378,-0.60913,0.39876,-0.44506,-1.2186,-0.30442
-0.06584,-0.59256,2.041,-0.06584,1.5143,-0.59256,0.46088,-0.06584,1.5143,-0.59256,1.5143,0.46088,-0.06584,-1.646,-0.06584,1.5143,0.9876,0.46088,2.041,-1.1193,-0.06584,-0.59256,2.041,-0.59256,-1.646,0.9876,1.5143,0.9876,-0.59256,-1.1193,-0.06584,-0.06584,2.041,0.46088,-0.06584,-0.59256,0.9876,-1.1193,-1.1193,-1.646,-1.1193,0.9876,-1.1193,0.46088,-0.06584,-0.59256,0.46088,1.5143,-1.646,0.9876,-0.06584,0.46088,-0.59256,0.46088,-1.1193,-0.59256,-0.59256,0.9876,-0.06584,-1.1193,-0.59256,-0.59256,-1.1193,-1.1193,-1.1193,-0.06584,1.5143,-1.1193,-1.1193,0.9876,0.46088,-0.59256,-0.06584,-1.1193,0.9876,0.9876,-0.59256,0.46088,-0.59256,-0.59256
